CustomerID,Age,Gender,Location,MaritalStatus,PolicyType,PolicyStartDate,PolicyEndDate,Premium,RenewalStatus,NumClaims,ClaimAmount,ClaimSatisfaction,PaymentHistory,PaymentMethod,ChurnStatus,Region,State,Product,CustomerCategory
CS0001036,59,Male,Port Harcourt,Single,Life,13/11/2016,16/06/2024,53462.31,Yes,1,42063.45,4,On-time,Bank Transfer,No,NorthEast,Taraba,Fire & Special Perils,Individual
CS0001037,58,Male,Abuja,Single,Travel,05/07/2022,30/12/2024,127256.76,Yes,1,353289.77,2,On-time,Bank Transfer,No,SouthEast,Imo,Aviation,Individual
CS0001038,54,Female,Ibadan,Divorced,Health,18/04/2016,25/04/2024,87458.95,Yes,2,99081.39,5,On-time,Card Payment,No,SouthSouth,Akwa-Ibom,Enhanced Motor 3rd Party,Corporate
CS0001039,23,Male,Kano,Married,Auto,27/10/2022,31/07/2023,89026.18,No,2,671678.67,1,Missed,Mobile Payment,Yes,SouthEast,Ebonyi,Fire & Special Perils,Corporate
CS0001040,69,Male,Port Harcourt,Single,Auto,11/03/2019,07/06/2024,467398.25,Yes,1,413352.31,5,On-time,Bank Transfer,No,NorthWest,Katsina,Comprehensive Motor,Corporate
CS0001041,43,Male,Ibadan,Married,Life,21/10/2022,11/10/2024,188283.1,No,0,852714.59,4,On-time,Card Payment,No,SouthEast,Ebonyi,Plant-All-Risk,Corporate
CS0001042,51,Male,Abuja,Single,Home,20/12/2016,16/10/2024,106081.36,Yes,2,441339.39,4,On-time,Bank Transfer,Yes,SouthEast,Enugu,Bonds Insurance,Corporate
CS0001043,62,Female,Port Harcourt,Single,Travel,04/04/2017,18/06/2023,93933.56,Yes,4,985470.19,2,On-time,Bank Transfer,Yes,SouthWest,Ondo,Goods-In-Transit,Individual
CS0001044,23,Male,Kano,Single,Travel,02/12/2018,04/02/2023,339735.57,Yes,4,647490.21,3,Missed,Bank Transfer,Yes,NorthEast,Adamawa,Professional Indemnity,Corporate
CS0001045,54,Female,Lagos,Married,Travel,19/01/2020,11/05/2024,362059.21,Yes,0,708646.95,2,Late,Mobile Payment,No,SouthEast,Anambra,Contractors-All-Risk,Individual
CS0001046,50,Male,Abuja,Married,Life,16/10/2022,30/01/2024,490081.11,Yes,0,879817.39,3,Missed,Card Payment,No,SouthSouth,Bayelsa,Plant-All-Risk,Individual
CS0001047,39,Male,Port Harcourt,Married,Health,14/01/2016,20/09/2024,316778.75,Yes,1,70965.67,1,Late,Card Payment,No,SouthWest,Ogun,Consequential Loss,Corporate
CS0001048,38,Male,Ibadan,Widowed,Health,02/02/2017,27/08/2024,234814.99,No,1,556119.87,4,On-time,Bank Transfer,No,SouthEast,Anambra,Goods-In-Transit,Corporate
CS0001049,23,Female,Ibadan,Divorced,Travel,30/07/2020,01/04/2024,119832.19,Yes,2,845438.56,2,On-time,Mobile Payment,No,SouthSouth,Delta,Motor 3rd Party,Individual
CS0001050,23,Male,Port Harcourt,Widowed,Home,31/07/2022,01/03/2023,29273.93,No,1,959624.83,3,On-time,Mobile Payment,Yes,SouthSouth,Rivers,Contractors-All-Risk,Individual
CS0001051,65,Male,Ibadan,Divorced,Home,02/03/2021,26/08/2023,441585.6,Yes,1,654511.65,1,On-time,Bank Transfer,No,NorthWest,Zamfara,Plant-All-Risk,Corporate
CS0001052,21,Male,Port Harcourt,Widowed,Auto,24/12/2015,26/06/2024,396538.92,Yes,2,662719.8,1,On-time,Mobile Payment,No,NorthCentral,Niger,Fire & Special Perils,Individual
CS0001053,47,Female,Abuja,Divorced,Home,15/04/2021,01/04/2024,400121.7,Yes,1,755671.54,3,On-time,Card Payment,No,SouthWest,Osun,Marine Insurance,Corporate
CS0001054,28,Female,Ibadan,Married,Travel,23/06/2017,01/03/2024,167805.66,Yes,4,274733.55,1,Late,Card Payment,Yes,NorthCentral,Plateau,Professional Indemnity,Individual
CS0001055,47,Male,Abuja,Divorced,Auto,18/03/2018,20/05/2024,185219.73,No,0,543424.58,5,On-time,Bank Transfer,No,SouthEast,Ebonyi,All Risk Insurance,Corporate
CS0001056,48,Female,Kano,Single,Travel,31/10/2016,04/10/2023,393986.7,Yes,4,60131.21,1,On-time,Mobile Payment,No,NorthWest,Kano,Consequential Loss,Individual
CS0001057,41,Male,Kano,Married,Health,14/04/2022,06/02/2024,346907.3,Yes,3,269635.22,3,Missed,Bank Transfer,No,NorthCentral,Nasarawa,Enhanced Motor 3rd Party,Corporate
CS0001058,26,Male,Kano,Widowed,Travel,28/02/2017,23/06/2023,328307.45,No,4,316823.23,4,On-time,Mobile Payment,No,SouthSouth,Akwa-Ibom,Consequential Loss,Corporate
CS0001059,20,Female,Kano,Single,Auto,02/01/2022,04/11/2024,281800.36,Yes,3,603272.1,3,On-time,Mobile Payment,Yes,SouthEast,Abia,Travel,Individual
CS0001060,68,Male,Ibadan,Single,Travel,14/10/2015,28/02/2023,190497.91,Yes,4,997712.22,2,On-time,Card Payment,Yes,NorthEast,Taraba,Comprehensive Motor,Corporate
CS0001061,48,Male,Port Harcourt,Married,Life,01/09/2021,27/05/2023,373217.44,No,1,37473.33,5,On-time,Mobile Payment,No,SouthEast,Abia,Marine Insurance,Corporate
CS0001062,57,Female,Ibadan,Single,Auto,16/02/2017,12/04/2024,186844.88,Yes,3,869180.38,4,On-time,Bank Transfer,No,SouthEast,Anambra,Personal Accident,Individual
CS0001063,54,Female,Ibadan,Married,Home,03/01/2017,13/12/2024,370004.2,Yes,2,876136.48,5,On-time,Bank Transfer,No,SouthWest,Oyo,Motor 3rd Party,Corporate
CS0001064,53,Female,Abuja,Divorced,Health,21/06/2017,15/02/2023,103308.63,Yes,2,656067.97,3,Late,Card Payment,No,SouthEast,Imo,Aviation,Individual
CS0001065,41,Female,Port Harcourt,Married,Home,30/12/2020,12/03/2023,299324.5,Yes,4,37906.91,1,On-time,Mobile Payment,No,SouthEast,Imo,Contractors-All-Risk,Corporate
CS0001066,48,Male,Lagos,Married,Travel,08/08/2016,19/05/2024,185087.53,No,4,932660.63,3,On-time,Card Payment,No,NorthEast,Bauchi,Enhanced Motor 3rd Party,Individual
CS0001067,23,Male,Lagos,Widowed,Home,26/02/2020,06/03/2023,416003.11,No,4,982239.21,2,On-time,Bank Transfer,No,NorthEast,Borno,Travel,Corporate
CS0001068,19,Male,Port Harcourt,Single,Auto,30/11/2019,01/08/2024,264160.37,Yes,0,299904.44,5,On-time,Card Payment,No,NorthEast,Taraba,Bonds Insurance,Corporate
CS0001069,37,Male,Lagos,Widowed,Life,24/02/2022,10/11/2023,315767.33,Yes,0,110398.64,2,Late,Bank Transfer,Yes,NorthEast,Adamawa,All Risk Insurance,Individual
CS0001070,45,Male,Port Harcourt,Widowed,Home,04/11/2018,04/03/2024,50796,No,1,928108.27,2,On-time,Bank Transfer,No,NorthEast,Yobe,Machine Breakdown,Corporate
CS0001071,28,Male,Abuja,Widowed,Travel,19/02/2017,30/09/2023,252667.54,Yes,4,32617.91,5,On-time,Mobile Payment,No,NorthCentral,Benue,Fire & Burglary,Individual
CS0001072,21,Male,Abuja,Widowed,Home,09/04/2016,11/06/2023,392558.59,No,0,733960.55,5,On-time,Bank Transfer,No,SouthEast,Imo,Marine Insurance,Individual
CS0001073,32,Male,Ibadan,Widowed,Home,31/01/2017,11/06/2023,431393.58,Yes,1,988965.17,4,Late,Mobile Payment,No,SouthSouth,Cross-River,Professional Indemnity,Individual
CS0001074,23,Female,Lagos,Single,Auto,02/04/2019,21/09/2024,363373.13,Yes,2,428117.28,4,On-time,Mobile Payment,No,SouthSouth,Edo,Motor 3rd Party,Corporate
CS0001075,66,Male,Port Harcourt,Single,Travel,16/09/2018,07/08/2023,215100.9,Yes,3,365098.34,5,Missed,Bank Transfer,No,NorthWest,Kebbi,Oil & Gas,Corporate
CS0001076,47,Male,Abuja,Single,Travel,18/10/2016,28/03/2024,136163.36,Yes,1,266327.79,4,On-time,Bank Transfer,No,SouthSouth,Bayelsa,Machine Breakdown,Corporate
CS0001077,55,Male,Ibadan,Widowed,Life,09/09/2019,29/05/2024,200684.18,No,3,456642.84,3,Missed,Mobile Payment,No,NorthEast,Yobe,Travel,Individual
CS0001078,68,Male,Lagos,Single,Auto,08/12/2022,05/06/2023,285183.63,Yes,3,293093.27,2,On-time,Bank Transfer,No,SouthSouth,Cross-River,Burglary,Individual
CS0001079,19,Male,Lagos,Widowed,Auto,19/10/2020,03/11/2024,12842.3,Yes,3,958067.98,2,Late,Bank Transfer,No,NorthEast,Gombe,Motor 3rd Party,Corporate
CS0001080,32,Female,Lagos,Single,Health,03/07/2017,26/05/2023,456883.64,Yes,0,286912.84,1,On-time,Mobile Payment,No,SouthSouth,Edo,Aviation,Corporate
CS0001081,28,Female,Abuja,Single,Life,30/03/2020,08/05/2024,178421.77,Yes,1,980108.52,5,On-time,Card Payment,No,SouthEast,Anambra,Machine Breakdown,Individual
CS0001082,25,Female,Abuja,Single,Life,06/08/2018,11/05/2023,400435.49,Yes,1,109575.64,5,On-time,Bank Transfer,No,SouthSouth,Rivers,Marine Insurance,Corporate
CS0001083,43,Male,Lagos,Single,Travel,09/08/2015,21/05/2024,271892.97,Yes,2,5004.83,1,On-time,Mobile Payment,No,SouthSouth,Rivers,Comprehensive Motor,Corporate
CS0001084,68,Male,Abuja,Married,Travel,21/08/2019,02/03/2023,334472.5,Yes,1,153876.83,2,On-time,Card Payment,No,NorthCentral,Benue,Aviation,Corporate
CS0001085,62,Male,Lagos,Single,Life,19/04/2022,30/09/2024,382153.85,Yes,4,111805.85,2,Late,Mobile Payment,No,NorthEast,Yobe,Oil & Gas,Individual
CS0001086,61,Male,Kano,Single,Auto,15/03/2019,01/10/2023,151075.85,Yes,2,101537.06,1,On-time,Mobile Payment,No,SouthSouth,Cross-River,Comprehensive Motor,Individual
CS0001087,22,Female,Abuja,Married,Health,24/06/2016,20/04/2023,306980.71,Yes,2,184571.45,3,On-time,Mobile Payment,Yes,NorthEast,Yobe,Aviation,Corporate
CS0001088,23,Female,Port Harcourt,Divorced,Travel,08/12/2021,10/08/2023,378306.27,Yes,2,84643.23,1,On-time,Bank Transfer,No,SouthSouth,Edo,All Risk Insurance,Corporate
CS0001089,43,Male,Abuja,Divorced,Health,27/01/2016,27/11/2024,387753.95,No,2,879652.64,3,Late,Card Payment,Yes,NorthWest,Sokoto,Marine Insurance,Individual
CS0001090,21,Male,Lagos,Married,Life,12/03/2022,16/07/2024,213841.6,Yes,2,325235.68,1,On-time,Card Payment,No,SouthSouth,Edo,Plant-All-Risk,Individual
CS0001091,36,Female,Port Harcourt,Divorced,Auto,09/11/2020,17/06/2024,366972.41,No,1,899854.23,1,On-time,Card Payment,No,NorthCentral,Nasarawa,Comprehensive Motor,Individual
CS0001092,37,Female,Ibadan,Single,Health,24/08/2018,26/05/2023,157931.1,Yes,1,513661.85,5,On-time,Mobile Payment,Yes,SouthSouth,Rivers,Contractors-All-Risk,Corporate
CS0001093,50,Female,Port Harcourt,Widowed,Home,19/03/2022,09/11/2023,70890.4,Yes,0,349577.15,4,On-time,Bank Transfer,No,NorthCentral,FCT,Oil & Gas,Individual
CS0001094,37,Female,Port Harcourt,Widowed,Life,04/12/2015,25/05/2024,65331.18,Yes,1,880834.22,2,On-time,Bank Transfer,No,SouthWest,Ekiti,Contractors-All-Risk,Corporate
CS0001095,66,Female,Abuja,Single,Auto,09/06/2019,10/07/2024,257794.07,Yes,0,458437.95,5,Late,Mobile Payment,No,NorthWest,Jigawa,Fire & Special Perils,Individual
CS0001096,29,Female,Port Harcourt,Single,Life,06/10/2020,27/04/2023,197797.46,No,0,661548.14,5,On-time,Card Payment,No,NorthWest,Kano,Marine Insurance,Individual
CS0001097,64,Female,Port Harcourt,Divorced,Life,09/10/2020,26/09/2024,123899.83,Yes,4,324699.98,2,On-time,Card Payment,No,NorthWest,Katsina,Contractors-All-Risk,Corporate
CS0001098,18,Male,Lagos,Married,Health,07/10/2021,22/06/2024,201677.48,Yes,2,28040.89,2,Late,Bank Transfer,No,SouthWest,Lagos,Fire & Burglary,Corporate
CS0001099,43,Male,Abuja,Widowed,Health,30/09/2015,03/08/2024,211803.23,Yes,4,563961.76,4,Missed,Bank Transfer,No,SouthEast,Enugu,All Risk Insurance,Individual
CS0001100,31,Female,Lagos,Single,Home,23/03/2021,04/08/2023,281250.85,Yes,2,297121.15,1,Late,Card Payment,Yes,SouthSouth,Akwa-Ibom,Plant-All-Risk,Individual
CS0001101,55,Male,Abuja,Married,Travel,03/08/2022,26/07/2024,38381.46,Yes,0,518304.61,2,On-time,Mobile Payment,No,SouthWest,Ondo,Bonds Insurance,Corporate
CS0001102,54,Female,Ibadan,Married,Home,14/10/2018,15/09/2023,454930.3,Yes,0,48160.32,1,On-time,Card Payment,No,NorthEast,Adamawa,Bonds Insurance,Individual
CS0001103,28,Male,Port Harcourt,Single,Auto,24/09/2018,20/08/2024,192378.57,Yes,1,175662.85,5,On-time,Mobile Payment,No,NorthEast,Gombe,Professional Indemnity,Individual
CS0001104,53,Female,Abuja,Married,Auto,13/05/2017,20/01/2024,311535.78,Yes,3,770284.22,1,Late,Mobile Payment,No,SouthSouth,Edo,Motor 3rd Party,Individual
CS0001105,30,Male,Port Harcourt,Widowed,Life,25/11/2022,20/05/2023,160136.2,Yes,2,750737.84,3,On-time,Bank Transfer,No,NorthCentral,Kogi,Goods-In-Transit,Corporate
CS0001106,60,Female,Port Harcourt,Widowed,Health,04/12/2015,30/12/2023,383221.2,Yes,3,20199.49,4,On-time,Bank Transfer,No,NorthEast,Borno,Machine Breakdown,Individual
CS0001107,20,Male,Kano,Married,Life,21/08/2021,31/08/2024,234761.38,Yes,0,385538.42,3,Late,Mobile Payment,No,SouthEast,Ebonyi,Marine Insurance,Corporate
CS0001108,50,Male,Lagos,Single,Travel,08/09/2019,07/12/2024,167679.62,No,2,999636.17,1,On-time,Card Payment,No,NorthCentral,FCT,Enhanced Motor 3rd Party,Corporate
CS0001109,23,Female,Abuja,Married,Life,10/01/2021,01/12/2024,482265.96,No,0,335665.06,4,On-time,Mobile Payment,Yes,SouthEast,Abia,Professional Indemnity,Corporate
CS0001110,67,Female,Ibadan,Divorced,Auto,28/10/2017,09/05/2024,433951.4,Yes,1,27591.51,2,On-time,Bank Transfer,No,SouthEast,Ebonyi,Travel,Corporate
CS0001111,27,Female,Kano,Single,Auto,09/10/2015,13/04/2024,98361.06,No,0,350457.81,4,Missed,Card Payment,Yes,SouthWest,Ogun,Fire & Special Perils,Individual
CS0001112,22,Male,Lagos,Single,Home,19/03/2020,09/01/2024,353313.64,No,3,294294.87,4,On-time,Card Payment,No,NorthCentral,Niger,Fire & Special Perils,Corporate
CS0001113,40,Male,Ibadan,Single,Life,22/11/2018,31/01/2024,379616.31,Yes,3,681396.39,1,Late,Card Payment,Yes,SouthWest,Ekiti,Professional Indemnity,Individual
CS0001114,27,Male,Ibadan,Widowed,Health,14/05/2020,03/01/2024,26932.87,Yes,1,89541.44,3,On-time,Card Payment,No,SouthWest,Ekiti,Goods-In-Transit,Corporate
CS0001115,61,Male,Port Harcourt,Single,Travel,07/08/2019,03/12/2024,480872.21,No,1,944146.45,4,On-time,Mobile Payment,No,SouthSouth,Rivers,Goods-In-Transit,Corporate
CS0001116,19,Female,Lagos,Single,Travel,04/06/2018,16/02/2023,124156.46,Yes,0,166367.94,5,On-time,Bank Transfer,No,NorthWest,Kebbi,Goods-In-Transit,Individual
CS0001117,30,Female,Kano,Widowed,Health,23/11/2017,22/06/2023,455103.28,No,0,127162.27,4,On-time,Card Payment,Yes,SouthEast,Enugu,Motor 3rd Party,Individual
CS0001118,57,Male,Abuja,Widowed,Travel,27/11/2021,07/04/2023,330494.56,Yes,3,414564.76,5,On-time,Card Payment,No,NorthCentral,Niger,Bonds Insurance,Corporate
CS0001119,19,Female,Abuja,Widowed,Health,12/07/2020,09/08/2024,260933.62,No,1,515986.04,4,On-time,Mobile Payment,No,SouthWest,Osun,Marine Insurance,Individual
CS0001120,37,Female,Kano,Single,Health,09/03/2018,09/11/2024,395060.56,No,3,628780.58,2,Missed,Bank Transfer,Yes,NorthCentral,Nasarawa,Fire & Special Perils,Corporate
CS0001121,18,Female,Port Harcourt,Single,Home,29/08/2021,29/04/2023,340763.43,No,1,6183.66,5,Missed,Card Payment,No,NorthWest,Sokoto,Home,Individual
CS0001122,54,Female,Port Harcourt,Widowed,Life,01/08/2020,05/08/2023,372721.57,Yes,4,644842.11,1,On-time,Card Payment,Yes,NorthEast,Bauchi,Aviation,Individual
CS0001123,26,Male,Ibadan,Widowed,Auto,01/08/2018,11/03/2023,430373.86,Yes,4,600239.53,2,On-time,Bank Transfer,No,SouthEast,Ebonyi,Comprehensive Motor,Corporate
CS0001124,34,Female,Lagos,Divorced,Auto,19/11/2019,03/12/2023,240879.1,Yes,4,298143.65,4,On-time,Mobile Payment,No,NorthEast,Borno,Professional Indemnity,Individual
CS0001125,26,Female,Ibadan,Widowed,Life,10/10/2018,02/04/2024,218607.36,No,1,266163.65,5,On-time,Card Payment,No,NorthWest,Jigawa,Bonds Insurance,Individual
CS0001126,28,Female,Abuja,Married,Travel,10/10/2016,27/07/2024,450891.13,Yes,2,50047.38,2,On-time,Card Payment,Yes,NorthEast,Yobe,Burglary,Corporate
CS0001127,32,Male,Kano,Divorced,Health,12/08/2017,05/04/2023,400949.49,Yes,4,368378.13,1,On-time,Mobile Payment,No,NorthEast,Bauchi,Travel,Individual
CS0001128,41,Female,Lagos,Widowed,Auto,08/08/2021,26/04/2023,19430.19,No,3,635249.94,4,On-time,Card Payment,No,SouthWest,Ekiti,Plant-All-Risk,Individual
CS0001129,55,Male,Kano,Widowed,Home,11/08/2018,21/11/2024,330371.07,No,4,835616.94,1,On-time,Mobile Payment,No,SouthWest,Oyo,Plant-All-Risk,Corporate
CS0001130,52,Male,Lagos,Widowed,Travel,19/07/2020,16/10/2023,452913.23,No,3,47333.71,5,Late,Mobile Payment,Yes,SouthWest,Ondo,Enhanced Motor 3rd Party,Individual
CS0001131,47,Female,Abuja,Widowed,Home,25/02/2020,26/11/2023,344955.82,Yes,0,250917.19,5,On-time,Bank Transfer,Yes,NorthEast,Adamawa,Machine Breakdown,Individual
CS0001132,48,Female,Abuja,Married,Auto,25/03/2022,05/08/2024,281185.96,Yes,1,20961.29,1,On-time,Card Payment,No,NorthWest,Kebbi,Goods-In-Transit,Individual
CS0001133,66,Male,Lagos,Widowed,Life,05/05/2017,30/03/2023,96186.22,No,0,247244.24,3,On-time,Card Payment,No,SouthEast,Imo,Machine Breakdown,Corporate
CS0001134,22,Male,Port Harcourt,Single,Life,08/08/2016,24/05/2023,475783.22,No,0,91839.88,1,On-time,Card Payment,No,NorthCentral,Benue,Consequential Loss,Corporate
CS0001135,61,Male,Lagos,Divorced,Home,19/03/2019,27/04/2023,316911.32,No,4,232641.01,3,On-time,Bank Transfer,No,NorthCentral,Plateau,Marine Insurance,Individual
CS0001136,67,Male,Abuja,Widowed,Travel,22/04/2020,27/10/2023,59502.84,No,3,866117.77,1,On-time,Card Payment,Yes,SouthWest,Ogun,Aviation,Corporate
CS0001137,31,Female,Kano,Single,Auto,07/06/2022,26/06/2024,464545.7,Yes,4,377225.14,1,On-time,Card Payment,Yes,NorthWest,Kebbi,Burglary,Individual
CS0001138,28,Male,Ibadan,Married,Health,28/07/2018,03/06/2023,263136.62,No,1,897073.5,3,Late,Card Payment,No,SouthEast,Enugu,Fire & Special Perils,Individual
CS0001139,26,Female,Kano,Divorced,Life,16/07/2022,13/05/2024,87040.33,Yes,3,855526.28,1,On-time,Card Payment,No,NorthWest,Kebbi,Bonds Insurance,Corporate
CS0001140,51,Female,Abuja,Widowed,Home,25/09/2018,19/05/2023,121001.54,No,2,349576.98,1,On-time,Card Payment,No,SouthWest,Lagos,Oil & Gas,Corporate
CS0001141,29,Male,Kano,Divorced,Auto,17/03/2016,11/09/2023,484227.56,Yes,3,652487.17,3,Late,Card Payment,No,SouthWest,Ondo,Goods-In-Transit,Individual
CS0001142,52,Female,Port Harcourt,Widowed,Travel,16/08/2022,16/03/2024,223950.23,No,4,440068.14,1,On-time,Card Payment,No,SouthSouth,Delta,Motor 3rd Party,Individual
CS0001143,52,Male,Port Harcourt,Married,Health,27/01/2016,03/10/2023,215640.33,No,0,818155.76,1,On-time,Mobile Payment,No,NorthCentral,Nasarawa,Enhanced Motor 3rd Party,Individual
CS0001144,18,Male,Lagos,Married,Health,26/03/2020,10/09/2023,248222.42,Yes,0,20571.49,3,Missed,Bank Transfer,No,SouthSouth,Edo,Plant-All-Risk,Individual
CS0001145,57,Male,Kano,Divorced,Life,18/10/2021,28/10/2024,353254.99,No,2,505001.48,5,Missed,Bank Transfer,No,SouthWest,Ondo,Home,Corporate
CS0001146,39,Female,Kano,Divorced,Health,11/04/2015,26/12/2023,188859.87,No,2,284081.14,2,Late,Card Payment,No,NorthCentral,Kogi,Home,Individual
CS0001147,46,Female,Abuja,Divorced,Auto,14/08/2018,29/03/2024,216310.94,Yes,1,937528.57,5,On-time,Card Payment,Yes,SouthSouth,Delta,Consequential Loss,Individual
CS0001148,25,Male,Lagos,Married,Life,29/01/2020,13/12/2024,375597.97,Yes,2,709632.44,1,Missed,Card Payment,No,SouthSouth,Akwa-Ibom,Plant-All-Risk,Corporate
CS0001149,28,Female,Lagos,Single,Life,22/11/2020,03/10/2023,235986.43,Yes,1,698723.62,2,On-time,Card Payment,No,NorthEast,Bauchi,Consequential Loss,Individual
CS0001150,58,Female,Kano,Divorced,Life,28/02/2015,28/07/2024,359650.47,No,1,879804.87,5,On-time,Mobile Payment,Yes,NorthCentral,Kwara,Fire & Burglary,Individual
CS0001151,54,Female,Ibadan,Widowed,Auto,29/07/2015,17/04/2023,481486.59,Yes,1,571860.29,2,On-time,Bank Transfer,No,SouthEast,Abia,Motor 3rd Party,Individual
CS0001152,31,Female,Kano,Married,Home,12/11/2020,15/02/2024,481637.32,No,3,375876.44,3,On-time,Bank Transfer,No,NorthEast,Borno,Plant-All-Risk,Individual
CS0001153,47,Female,Kano,Divorced,Health,24/08/2016,02/05/2023,229033.17,Yes,3,538752.38,5,On-time,Card Payment,No,NorthEast,Taraba,Contractors-All-Risk,Individual
CS0001154,52,Male,Kano,Married,Health,29/09/2018,29/11/2023,124768.55,Yes,0,302430.42,3,Late,Mobile Payment,Yes,NorthWest,Katsina,Contractors-All-Risk,Individual
CS0001155,38,Female,Port Harcourt,Divorced,Home,29/09/2020,22/07/2024,133104.01,No,4,92224.63,5,On-time,Mobile Payment,No,SouthWest,Ogun,Personal Accident,Individual
CS0001156,54,Female,Lagos,Married,Life,30/05/2020,18/05/2023,411418.77,Yes,3,939146.61,4,On-time,Bank Transfer,Yes,SouthWest,Ogun,Personal Accident,Individual
CS0001157,22,Male,Port Harcourt,Married,Travel,15/05/2016,25/08/2023,49062.86,No,3,153020.77,4,On-time,Bank Transfer,No,SouthWest,Osun,All Risk Insurance,Corporate
CS0001158,36,Female,Ibadan,Divorced,Auto,25/07/2022,01/03/2024,29802.91,Yes,4,572314.97,2,On-time,Mobile Payment,No,NorthEast,Borno,Fire & Burglary,Corporate
CS0001159,31,Female,Abuja,Widowed,Life,24/02/2022,02/10/2024,343894.34,No,0,148432.18,3,On-time,Bank Transfer,No,NorthCentral,Nasarawa,Burglary,Individual
CS0001160,43,Female,Ibadan,Married,Life,25/09/2019,25/12/2024,455955.54,Yes,1,348486.59,5,Missed,Mobile Payment,Yes,NorthEast,Gombe,Burglary,Corporate
CS0001161,21,Male,Lagos,Widowed,Life,30/01/2018,08/02/2023,123093.53,Yes,4,669414.69,1,On-time,Mobile Payment,No,SouthEast,Abia,Goods-In-Transit,Corporate
CS0001162,42,Female,Abuja,Widowed,Health,07/07/2017,10/12/2024,36742.08,No,0,240827.43,2,Late,Mobile Payment,No,NorthEast,Yobe,Personal Accident,Individual
CS0001163,62,Female,Ibadan,Married,Health,04/11/2015,15/02/2023,448690.91,No,3,364094.42,2,On-time,Bank Transfer,No,NorthCentral,Kwara,Motor 3rd Party,Corporate
CS0001164,59,Male,Lagos,Married,Travel,17/04/2016,12/08/2023,183538.43,Yes,1,316736.93,4,Missed,Bank Transfer,No,NorthWest,Katsina,Goods-In-Transit,Individual
CS0001165,42,Male,Ibadan,Married,Auto,10/01/2019,06/12/2024,279363.21,No,1,975270.31,5,On-time,Mobile Payment,No,NorthCentral,Plateau,Goods-In-Transit,Individual
CS0001166,35,Female,Abuja,Widowed,Life,17/03/2015,15/06/2024,419761.24,Yes,0,574836.48,2,Late,Mobile Payment,Yes,SouthWest,Osun,Consequential Loss,Individual
CS0001167,57,Male,Abuja,Married,Health,04/10/2016,06/02/2023,132501.59,No,3,656418.98,1,On-time,Card Payment,No,SouthEast,Enugu,Oil & Gas,Corporate
CS0001168,25,Male,Ibadan,Married,Home,08/01/2021,26/05/2023,304598.6,Yes,4,393277.08,2,On-time,Card Payment,No,SouthWest,Oyo,Machine Breakdown,Individual
CS0001169,56,Male,Port Harcourt,Married,Health,20/10/2019,07/04/2023,495839.79,No,1,111975.11,2,On-time,Mobile Payment,No,NorthEast,Yobe,Burglary,Individual
CS0001170,57,Female,Ibadan,Married,Life,23/03/2022,06/05/2023,373241.7,No,2,178257.46,5,On-time,Card Payment,No,SouthWest,Ogun,Motor 3rd Party,Corporate
CS0001171,31,Female,Ibadan,Divorced,Life,20/12/2022,31/07/2023,204696.9,No,1,363075.35,4,On-time,Card Payment,No,SouthEast,Anambra,Marine Insurance,Corporate
CS0001172,49,Male,Ibadan,Married,Health,13/12/2021,19/02/2023,386329,No,2,592165.85,2,On-time,Bank Transfer,No,NorthCentral,Plateau,Motor 3rd Party,Individual
CS0001173,68,Male,Port Harcourt,Widowed,Home,15/05/2020,09/07/2024,20668.66,Yes,1,32474.55,5,On-time,Card Payment,No,SouthSouth,Rivers,Oil & Gas,Corporate
